route_id;service_id;trip_id;trip_headsign;trip_short_name;direction_id;block_id;shape_id;wheelchair_accessible;bikes_allowed
91;16501;19481911;91 WEST BEDFORD VIA STARBOARD;;1;28634;12017;0;0
91;16401;19478594;91 WEST BEDFORD VIA STARBOARD;;1;28589;12017;0;0
91;16501;19481912;91 WEST BEDFORD VIA STARBOARD;;1;28589;12017;0;0
91;16401;19478595;91 WEST BEDFORD VIA STARBOARD;;1;28544;12017;0;0
91;16501;19481913;91 WEST BEDFORD VIA STARBOARD;;1;28544;12017;0;0
91;16401;19478596;91 WEST BEDFORD VIA STARBOARD;;1;28605;12017;0;0
91;16501;19481914;91 WEST BEDFORD VIA STARBOARD;;1;28605;12017;0;0
91;16401;19478597;91 WEST BEDFORD VIA STARBOARD;;1;28635;12017;0;0
91;16501;19481915;91 WEST BEDFORD VIA STARBOARD;;1;28635;12017;0;0
91;16401;19478598;91 WEST BEDFORD VIA STARBOARD;;1;28621;12017;0;0
91;16501;19481916;91 WEST BEDFORD VIA STARBOARD;;1;28621;12017;0;0
91;16401;19478599;91 WEST BEDFORD VIA STARBOARD;;1;28559;12017;0;0
91;16501;19481917;91 WEST BEDFORD VIA STARBOARD;;1;28558;12017;0;0
91;16501;19481918;91 WEST BEDFORD VIA STARBOARD;;1;28589;12017;0;0
91;16401;19478600;91 WEST BEDFORD VIA STARBOARD;;1;28589;12017;0;0
91;16401;19478601;91 WEST BEDFORD VIA STARBOARD;;1;28638;12017;0;0
91;16501;19481919;91 WEST BEDFORD VIA STARBOARD;;1;28638;12017;0;0
91;16401;19478602;91 WEST BEDFORD VIA STARBOARD;;1;28650;12017;0;0
91;16501;19481920;91 WEST BEDFORD VIA STARBOARD;;1;28650;12017;0;0
91;16501;19481921;91 WEST BEDFORD VIA STARBOARD;;1;28634;12017;0;0
91;16401;19478603;91 WEST BEDFORD VIA STARBOARD;;1;28634;12017;0;0
91;16501;19481922;91 WEST BEDFORD VIA STARBOARD;;1;28638;12017;0;0
91;16401;19478604;91 WEST BEDFORD VIA STARBOARD;;1;28598;12017;0;0
91;16501;19490643;91 WEST BEDFORD VIA STARBOARD;;1;28650;12017;0;0
91;16501;19490644;91 WEST BEDFORD VIA STARBOARD;;1;28583;12017;0;0
91;16501;19490645;91 WEST BEDFORD VIA STARBOARD;;1;28600;12017;0;0
9A;16401;19477631;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480949;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16401;19477596;9A DOWNTOWN VIA SPRING GARDEN;;0;28536;11912;0;0
9A;16501;19480914;9A DOWNTOWN VIA SPRING GARDEN;;0;28536;11912;0;0
9A;16501;19480915;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16401;19477597;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480916;9A DOWNTOWN VIA SPRING GARDEN;;0;28573;11912;0;0
9A;16401;19477598;9A DOWNTOWN VIA SPRING GARDEN;;0;28568;11912;0;0
9A;16401;19477599;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480917;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480918;9A DOWNTOWN VIA SPRING GARDEN;;0;28573;11912;0;0
9A;16401;19477600;9A DOWNTOWN VIA SPRING GARDEN;;0;28568;11912;0;0
9A;16401;19477601;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480919;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480920;9A DOWNTOWN VIA SPRING GARDEN;;0;28573;11912;0;0
9A;16401;19477602;9A DOWNTOWN VIA SPRING GARDEN;;0;28568;11912;0;0
9A;16401;19477603;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480921;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480922;9A DOWNTOWN VIA SPRING GARDEN;;0;28573;11912;0;0
9A;16401;19477604;9A DOWNTOWN VIA SPRING GARDEN;;0;28568;11912;0;0
9A;16401;19477605;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480923;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480924;9A DOWNTOWN VIA SPRING GARDEN;;0;28573;11912;0;0
9A;16401;19477606;9A DOWNTOWN VIA SPRING GARDEN;;0;28568;11912;0;0
9A;16401;19477607;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480925;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480926;9A DOWNTOWN VIA SPRING GARDEN;;0;28573;11912;0;0
9A;16401;19477608;9A DOWNTOWN VIA SPRING GARDEN;;0;28568;11912;0;0
9A;16401;19477609;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480927;9A DOWNTOWN VIA SPRING GARDEN;;0;28606;11912;0;0
9A;16501;19480928;9A DOWNTOWN VIA SPRING GARDEN;;0;28537;11912;0;0
9A;16401;19477610;9A DOWNTOWN VIA SPRING GARDEN;;0;28537;11912;0;0
9A;16401;19477611;9A DOWNTOWN VIA SPRING GARDEN;;0;28558;11912;0;0
9A;16501;19480929;9A DOWNTOWN VIA SPRING GARDEN;;0;28559;11912;0;0
9A;16501;19480930;9A DOWNTOWN VIA SPRING GARDEN;;0;28537;11912;0;0
9A;16401;19477612;9A DOWNTOWN VIA SPRING GARDEN;;0;28537;11912;0;0
9A;16401;19477613;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28536;12019;0;0
9A;16501;19480931;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28536;12019;0;0
9A;16501;19480932;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16401;19477614;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16501;19480933;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28573;12019;0;0
9A;16401;19477615;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28568;12019;0;0
9A;16501;19480934;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16401;19477616;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16401;19477617;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28568;12019;0;0
9A;16501;19480935;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28573;12019;0;0
9A;16501;19480936;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16401;19477618;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16501;19480937;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28573;12019;0;0
9A;16401;19477619;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28568;12019;0;0
9A;16501;19480938;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16401;19477620;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16401;19477621;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28568;12019;0;0
9A;16501;19480939;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28573;12019;0;0
9A;16501;19480940;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16401;19477622;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16501;19480941;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28573;12019;0;0
9A;16401;19477623;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28568;12019;0;0
9A;16501;19480942;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16401;19477624;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16401;19477625;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28568;12019;0;0
9A;16501;19480943;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28573;12019;0;0
9A;16501;19480944;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16401;19477626;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28606;12019;0;0
9A;16401;19477627;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28537;12019;0;0
9A;16501;19480945;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28537;12019;0;0
9A;16401;19477628;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28558;12019;0;0
9A;16501;19480946;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28559;12019;0;0
9A;16501;19480947;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28537;12019;0;0
9A;16401;19477629;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28537;12019;0;0
9A;16401;19477630;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28558;12019;0;0
9A;16501;19480948;9A GREYSTONE- FOTHERBY VIA MUMFORD;;1;28559;12019;0;0
9B;16401;19477648;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16501;19480966;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16401;19477649;9B DOWNTOWN VIA SPRING GARDEN;;0;28582;11915;0;0
9B;16501;19480967;9B DOWNTOWN VIA SPRING GARDEN;;0;28584;11915;0;0
9B;16501;19480968;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16401;19477650;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16501;19480969;9B DOWNTOWN VIA SPRING GARDEN;;0;28584;11915;0;0
9B;16401;19477651;9B DOWNTOWN VIA SPRING GARDEN;;0;28582;11915;0;0
9B;16401;19477652;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16501;19480970;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16401;19477653;9B DOWNTOWN VIA SPRING GARDEN;;0;28582;11915;0;0
9B;16501;19480971;9B DOWNTOWN VIA SPRING GARDEN;;0;28584;11915;0;0
9B;16501;19480972;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16401;19477654;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16501;19480973;9B DOWNTOWN VIA SPRING GARDEN;;0;28584;11915;0;0
9B;16401;19477655;9B DOWNTOWN VIA SPRING GARDEN;;0;28582;11915;0;0
9B;16401;19477656;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16501;19480974;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16401;19477657;9B DOWNTOWN VIA SPRING GARDEN;;0;28582;11915;0;0
9B;16501;19480975;9B DOWNTOWN VIA SPRING GARDEN;;0;28584;11915;0;0
9B;16501;19480976;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16401;19477658;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16501;19480977;9B DOWNTOWN VIA SPRING GARDEN;;0;28584;11915;0;0
9B;16401;19477659;9B DOWNTOWN VIA SPRING GARDEN;;0;28582;11915;0;0
9B;16401;19477660;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16501;19480978;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16401;19477661;9B DOWNTOWN VIA SPRING GARDEN;;0;28582;11915;0;0
9B;16501;19480979;9B DOWNTOWN VIA SPRING GARDEN;;0;28584;11915;0;0
9B;16501;19480980;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16401;19477662;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16501;19480981;9B DOWNTOWN VIA SPRING GARDEN;;0;28584;11915;0;0
9B;16401;19477663;9B DOWNTOWN VIA SPRING GARDEN;;0;28582;11915;0;0
9B;16401;19477664;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16501;19480982;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16401;19477665;9B DOWNTOWN VIA SPRING GARDEN;;0;28582;11915;0;0
9B;16501;19480983;9B DOWNTOWN VIA SPRING GARDEN;;0;28584;11915;0;0
9B;16501;19480984;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16401;19477666;9B DOWNTOWN VIA SPRING GARDEN;;0;28554;11915;0;0
9B;16501;19483278;9B DOWNTOWN VIA SPRING GARDEN;;0;28584;11915;0;0
9B;16501;19483279;9B MUMFORD TERMINAL;;0;28554;11913;0;0
9B;16501;19480985;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28584;12021;0;0
9B;16401;19477667;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28582;12021;0;0
9B;16501;19480986;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16401;19477668;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16501;19480987;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28584;12021;0;0
9B;16401;19477669;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28582;12021;0;0
9B;16501;19480988;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16401;19477670;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16501;19480989;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28584;12021;0;0
9B;16401;19477671;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28582;12021;0;0
9B;16501;19480990;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16401;19477672;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16501;19480991;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28584;12021;0;0
9B;16401;19477673;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28582;12021;0;0
9B;16501;19480992;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16401;19477674;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16501;19480993;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28584;12021;0;0
9B;16401;19477675;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28582;12021;0;0
9B;16501;19480994;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16401;19477676;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16501;19480995;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28584;12021;0;0
9B;16401;19477677;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28582;12021;0;0
9B;16501;19480996;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16401;19477678;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16501;19480997;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28584;12021;0;0
9B;16401;19477679;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28582;12021;0;0
9B;16501;19480998;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16401;19477680;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16501;19480999;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28584;12021;0;0
9B;16401;19477681;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28582;12021;0;0
9B;16501;19481000;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16401;19477682;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16501;19481001;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28584;12021;0;0
9B;16401;19477683;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28582;12021;0;0
9B;16501;19481002;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16401;19477684;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
9B;16501;19481003;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28584;12021;0;0
9B;16401;19477685;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28582;12021;0;0
9B;16501;19483277;9B HERRING COVE VIA MUMFORD TERMINAL;;1;28554;12021;0;0
FerD;16601;19593011;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592228;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592229;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593012;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593013;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592230;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592231;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593014;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593015;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592232;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592233;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593016;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593017;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592234;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592235;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593018;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593019;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592236;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592237;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593020;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593021;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592238;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592239;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593022;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593023;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592240;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592241;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593024;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593025;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592242;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592243;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593026;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593027;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592244;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592245;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593028;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593029;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592246;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592247;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593030;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593031;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592248;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592249;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593032;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593033;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592250;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592251;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593034;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593035;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592252;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592253;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593036;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593037;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592254;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592255;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593038;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593039;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592256;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592257;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593040;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593041;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592258;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592259;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593042;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593043;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592260;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;1;19592261;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593044;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593045;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;1;19592262;FERRY TO ALDERNEY;;0;28531;12028;0;0
FerD;16601;19593048;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593049;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593050;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19593051;FERRY TO ALDERNEY;;0;28153;12028;0;0
FerD;16601;19592976;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592193;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592194;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19592977;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19592978;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592195;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592196;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19592979;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19592980;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592197;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592198;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19592981;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19592982;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592199;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592200;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19592983;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19592984;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592201;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592202;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19592985;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19592986;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592203;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592204;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19592987;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19592988;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592205;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592206;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19592989;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19592990;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592207;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592208;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19592991;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19592992;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592209;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592210;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19592993;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19592994;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592211;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592212;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19592995;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19592996;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592213;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592214;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19592997;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19592998;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592215;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592216;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19592999;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19593000;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592217;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592218;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19593001;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19593002;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592219;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592220;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19593003;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19593004;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592221;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592222;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19593005;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19593006;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592223;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592224;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19593007;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19593008;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592225;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;1;19592226;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19593009;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19593010;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;1;19592227;FERRY TO HALIFAX;;1;28531;12031;0;0
FerD;16601;19593052;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19593053;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19593054;FERRY TO HALIFAX;;1;28153;12031;0;0
FerD;16601;19593055;FERRY TO HALIFAX;;1;28153;12031;0;0
1;2;19441743;1 SPRING GARDEN TO MUMFORD TERM;;0;28692;11820;0;0
1;2;19441744;1 SPRING GARDEN TO MUMFORD TERM;;0;28719;11820;0;0
1;2;19441770;1 SPRING GARDEN TO MUMFORD TERM;;0;28690;11820;0;0
1;2;19441768;1 SPRING GARDEN TO MUMFORD TERM;;0;28715;11820;0;0
